insertId,internalId.projectNumber,internalMetadata.billingSize,internalMetadata.bucketUuid.tcubeShardNames,internalMetadata.bucketUuid.uid,internalMetadata.logBucketDefaultSink,internalMetadata.queryAnnotations.residentBucketEntityId.projectNumber,internalMetadata.queryAnnotations.residentBucketUuid,labels.execution_id,logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,textPayload,timestamp,trace,writerEmailAddress
000000-e59df30b-e98f-41d3-8245-446a5441b361,,,,,,,,o9u8u39axg0e,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,0.00023966610431671142,2022-04-05T23:52:05.890Z,projects/ubc-serverless-qos/traces/138d0ca7a585ee19aee699f39c334970,
000000-8fe86dd9-9b85-4afe-919f-30f8dedee3b0,,,,,,,,o9u8v3p9rqty,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,0.00016182076930999756,2022-04-05T23:52:04.886Z,projects/ubc-serverless-qos/traces/db9f8494ae0eecebb894a4aef114711c,
000000-b1d879f1-f38e-44b3-95f7-9226ffebe863,,,,,,,,o9u8jvcxq30x,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,8.766043186187745e-05,2022-04-05T23:52:02.496Z,projects/ubc-serverless-qos/traces/2b6b632cdc5c0cd9f59719cda98864bb,
000000-c4cd4f3a-3216-4fd6-94fb-3fa94a610b26,,,,,,,,o9u801fmpor2,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,8.909249305725097e-05,2022-04-05T23:52:01.487Z,projects/ubc-serverless-qos/traces/3d44bb8fbc6cc09e33f7e0ebcf5f827f,
000000-de328fcb-6787-4640-902f-f7483fe7935e,,,,,,,,o9u8iu4egqgi,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,8.9546799659729e-05,2022-04-05T23:52:00.495Z,projects/ubc-serverless-qos/traces/87bf088c737ae3c70fdaee0b6671cdc8,
000000-cf4a316d-4923-4fba-a208-239975d1e756,,,,,,,,o9u846tna4yg,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,8.328044414520263e-05,2022-04-05T23:51:59.501Z,projects/ubc-serverless-qos/traces/ee4d6fd901a44d8e53b845be5d8a01d7,
000000-8a66538a-7212-46d8-a14a-76da8e8588a0,,,,,,,,o9u82sam8fi7,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,8.732151985168457e-05,2022-04-05T23:51:58.493Z,projects/ubc-serverless-qos/traces/9d37f09b5a745623f62fbf5bee39c3af,
000000-4ac4c157-a7df-4315-b875-fe16280663e7,,,,,,,,o9u8afibiw5x,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,9.025776386260986e-05,2022-04-05T23:51:57.503Z,projects/ubc-serverless-qos/traces/c3a7750da53f50d33f24ad1dfdf8a4cf,
000000-0fe940a8-268f-4e34-9a6c-e76aeca13b27,,,,,,,,o9u8ghwdvwem,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:52:07.224453903Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,9.177553653717041e-05,2022-04-05T23:51:56.510Z,projects/ubc-serverless-qos/traces/41156228e9fffcdc795915edef8f71e4,
000000-b2374216-4657-473d-8413-85292e9d19ba,,,,,,,,o9u8k9nt971h,projects/ubc-serverless-qos/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2022-04-05T23:51:57.213868931Z,,thread-2g,ubc-serverless-qos,northamerica-northeast1,cloud_function,9.100937843322754e-05,2022-04-05T23:51:55.503Z,projects/ubc-serverless-qos/traces/257e08e8e1ccf7a8518c90e333bc52c7,
